"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 12:00","2024","11","04","12:00","","12.7","","7.1","","69","","","","15","","12","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 13:00","2024","11","04","13:00","","13.7","","7.4","","65","","","","15","","16","","24.1","","99.79","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 14:00","2024","11","04","14:00","","14.2","","7.7","","65","","","","14","","14","","24.1","","99.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 15:00","2024","11","04","15:00","","13.9","","7.8","","66","","","","13","","11","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 16:00","2024","11","04","16:00","","13.7","","7.2","","65","","","","12","","11","","24.1","","99.59","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 17:00","2024","11","04","17:00","","13.0","","7.8","","70","","","","12","","8","","24.1","","99.59","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 18:00","2024","11","04","18:00","","13.4","","8.0","","69","","","","13","","8","","24.1","","99.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 19:00","2024","11","04","19:00","","13.4","","8.5","","72","","","","10","","9","","24.1","","99.53","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 20:00","2024","11","04","20:00","","13.9","","9.3","","74","","","","14","","11","","24.1","","99.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 21:00","2024","11","04","21:00","","13.9","","9.8","","76","","","","15","","9","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 22:00","2024","11","04","22:00","","15.7","","9.6","","67","","","","16","","13","","24.1","","99.43","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-04 23:00","2024","11","04","23:00","","15.8","","9.3","","65","","","","17","","7","","24.1","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 00:00","2024","11","05","00:00","","16.9","","9.8","","63","","","","18","","9","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 01:00","2024","11","05","01:00","","16.2","","9.1","","62","","","","17","","9","","24.1","","99.41","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 02:00","2024","11","05","02:00","","17.1","","10.5","","65","","","","20","","13","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 03:00","2024","11","05","03:00","","16.7","","9.6","","63","","","","17","","13","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 04:00","2024","11","05","04:00","","16.2","","10.1","","66","","","","14","","8","","24.1","","99.41","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 05:00","2024","11","05","05:00","","16.0","","9.4","","65","","","","15","","9","","24.1","","99.37","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 06:00","2024","11","05","06:00","","15.2","","9.4","","68","","","","15","","9","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 07:00","2024","11","05","07:00","","15.3","","10.0","","70","","","","14","","9","","24.1","","99.35","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 08:00","2024","11","05","08:00","","15.9","","10.9","","72","","","","14","","10","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 09:00","2024","11","05","09:00","","17.7","","12.5","","72","","","","14","","10","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 10:00","2024","11","05","10:00","","21.2","","13.7","","62","","","","22","","29","","24.1","","99.27","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 11:00","2024","11","05","11:00","","22.5","","13.7","","57","","","","22","","41","","24.1","","99.23","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 12:00","2024","11","05","12:00","","22.7","","13.9","","57","","","","22","","32","","24.1","","99.19","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 13:00","2024","11","05","13:00","","22.9","","14.3","","58","","","","22","","35","","24.1","","99.11","","26","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 14:00","2024","11","05","14:00","","23.4","","14.3","","56","","","","23","","34","","24.1","","99.08","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 15:00","2024","11","05","15:00","","22.6","","13.8","","57","","","","23","","40","","24.1","","99.08","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 16:00","2024","11","05","16:00","","22.1","","13.6","","58","","","","22","","28","","24.1","","99.05","","25","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 17:00","2024","11","05","17:00","","21.5","","13.5","","60","","","","22","","27","","24.1","","99.02","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 18:00","2024","11","05","18:00","","20.9","","13.6","","63","","","","22","","16","","24.1","","99.04","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 19:00","2024","11","05","19:00","","20.7","","13.6","","64","","","","20","","15","","24.1","","98.94","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 20:00","2024","11","05","20:00","","19.4","","13.5","","68","","","","18","","9","","24.1","","98.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 21:00","2024","11","05","21:00","","19.2","","13.3","","68","","","","20","","8","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 22:00","2024","11","05","22:00","","19.0","","13.0","","68","","","","18","","9","","24.1","","98.85","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-05 23:00","2024","11","05","23:00","","17.4","","13.1","","75","","","","15","","7","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 00:00","2024","11","06","00:00","","18.5","","12.6","","68","","","","17","","8","","24.1","","98.79","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 01:00","2024","11","06","01:00","","18.6","","12.3","","66","","","","15","","12","","24.1","","98.75","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 02:00","2024","11","06","02:00","","20.0","","12.4","","61","","","","22","","15","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 03:00","2024","11","06","03:00","","20.7","","14.2","","66","","","","23","","30","","24.1","","98.73","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 04:00","2024","11","06","04:00","","20.1","","15.7","","76","","","","24","","33","","24.1","","98.79","","25","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 05:00","2024","11","06","05:00","","17.8","","17.8","","100","","","","25","","20","","24.1","","98.88","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 06:00","2024","11","06","06:00","","17.2","","17.2","","100","","","","25","","20","","19.3","","98.94","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 07:00","2024","11","06","07:00","","16.6","","16.6","","100","","","","25","","16","","24.1","","98.97","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 08:00","2024","11","06","08:00","","16.3","","15.7","","96","","","","27","","21","","24.1","","99.06","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 09:00","2024","11","06","09:00","","16.6","","16.0","","96","","","","27","","14","","24.1","","99.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 10:00","2024","11","06","10:00","","17.6","","13.7","","78","","","","28","","21","","24.1","","99.21","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 11:00","2024","11","06","11:00","","17.7","","13.3","","75","","","","28","","20","","24.1","","99.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 12:00","2024","11","06","12:00","","18.1","","13.1","","72","","","","27","","24","","24.1","","99.27","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 13:00","2024","11","06","13:00","","19.2","","12.0","","62","","","","26","","27","","24.1","","99.30","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 14:00","2024","11","06","14:00","","19.3","","10.9","","58","","","","28","","36","","24.1","","99.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 15:00","2024","11","06","15:00","","19.1","","10.8","","58","","","","26","","28","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 16:00","2024","11","06","16:00","","18.5","","10.7","","60","","","","31","","23","","24.1","","99.37","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 17:00","2024","11","06","17:00","","17.3","","10.2","","63","","","","30","","20","","24.1","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 18:00","2024","11","06","18:00","","15.8","","10.0","","68","","","","29","","14","","24.1","","99.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 19:00","2024","11","06","19:00","","15.5","","9.3","","66","","","","31","","22","","24.1","","99.61","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 20:00","2024","11","06","20:00","","14.8","","8.8","","67","","","","29","","20","","24.1","","99.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 21:00","2024","11","06","21:00","","14.5","","9.1","","70","","","","30","","14","","24.1","","99.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 22:00","2024","11","06","22:00","","13.7","","8.0","","68","","","","29","","22","","24.1","","99.66","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-06 23:00","2024","11","06","23:00","","11.9","","8.6","","80","","","","27","","12","","24.1","","99.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 00:00","2024","11","07","00:00","","11.7","","8.4","","80","","","","28","","14","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 01:00","2024","11","07","01:00","","11.9","","7.8","","76","","","","32","","23","","24.1","","99.77","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 02:00","2024","11","07","02:00","","11.7","","7.8","","77","","","","30","","17","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 03:00","2024","11","07","03:00","","11.4","","7.8","","79","","","","31","","21","","24.1","","99.88","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 04:00","2024","11","07","04:00","","9.4","","9.3","","100","","","","32","","21","","24.1","","99.93","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 05:00","2024","11","07","05:00","","8.9","","8.5","","97","","","","34","","26","","16.1","","99.98","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 06:00","2024","11","07","06:00","","9.0","","6.7","","85","","","","33","","19","","24.1","","100.03","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 07:00","2024","11","07","07:00","","7.8","","5.2","","83","","","","31","","16","","24.1","","100.11","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-11-07 08:00","2024","11","07","08:00","","8.8","","4.2","","73","","","","31","","16","","24.1","","100.19","","","","","","NA"
