"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-02 23:00","2024","07","02","23:00","","20.0","","14.8","","72","","","","10","","6","","24.1","","99.77","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 00:00","2024","07","03","00:00","","20.1","","15.3","","74","","","","9","","8","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 01:00","2024","07","03","01:00","","19.8","","16.1","","79","","","","11","","8","","24.1","","99.64","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 02:00","2024","07","03","02:00","","20.2","","17.0","","82","","","","12","","8","","24.1","","99.54","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 03:00","2024","07","03","03:00","","20.0","","16.8","","82","","","","13","","10","","24.1","","99.49","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 04:00","2024","07","03","04:00","","19.6","","16.5","","82","","","","14","","9","","24.1","","99.43","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 05:00","2024","07","03","05:00","","20.0","","15.9","","77","","","","14","","11","","24.1","","99.42","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 06:00","2024","07","03","06:00","","20.9","","15.9","","73","","","","14","","9","","24.1","","99.41","","25","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 07:00","2024","07","03","07:00","","22.3","","16.1","","67","","","","16","","14","","24.1","","99.33","","27","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 08:00","2024","07","03","08:00","","23.7","","16.2","","62","","","","17","","17","","24.1","","99.31","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 09:00","2024","07","03","09:00","","25.1","","17.4","","62","","","","15","","15","","24.1","","99.25","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 10:00","2024","07","03","10:00","","27.1","","18.5","","59","","","","21","","31","","24.1","","99.22","","33","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 11:00","2024","07","03","11:00","","28.4","","19.1","","56","","","","19","","22","","24.1","","99.13","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 12:00","2024","07","03","12:00","","29.0","","20.1","","58","","","","22","","26","","24.1","","99.08","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 13:00","2024","07","03","13:00","","29.4","","20.5","","58","","","","22","","33","","24.1","","99.04","","37","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 14:00","2024","07","03","14:00","","28.8","","20.9","","62","","","","22","","36","","24.1","","99.04","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 15:00","2024","07","03","15:00","","28.8","","21.1","","63","","","","22","","34","","24.1","","99.01","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 16:00","2024","07","03","16:00","","27.9","","20.9","","65","","","","24","","27","","24.1","","98.98","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 17:00","2024","07","03","17:00","","28.5","","21.2","","64","","","","24","","30","","24.1","","98.98","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 18:00","2024","07","03","18:00","","28.3","","21.8","","67","","","","25","","22","","24.1","","99.01","","37","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 19:00","2024","07","03","19:00","","27.7","","21.3","","67","","","","30","","19","","24.1","","99.04","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 20:00","2024","07","03","20:00","","26.8","","20.3","","67","","","","29","","11","","24.1","","99.05","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 21:00","2024","07","03","21:00","","25.3","","20.3","","73","","","","28","","9","","24.1","","99.12","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 22:00","2024","07","03","22:00","","24.5","","20.4","","78","","","","27","","9","","24.1","","99.15","","32","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-03 23:00","2024","07","03","23:00","","23.6","","20.8","","84","","","","28","","10","","24.1","","99.19","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 00:00","2024","07","04","00:00","","23.1","","21.2","","89","","","","28","","8","","24.1","","99.20","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 01:00","2024","07","04","01:00","","22.2","","21.6","","96","","","","22","","7","","24.1","","99.24","","31","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 02:00","2024","07","04","02:00","","21.4","","21.4","","100","","","","25","","6","","24.1","","99.22","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 03:00","2024","07","04","03:00","","20.7","","20.7","","100","","","","28","","9","","24.1","","99.24","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 04:00","2024","07","04","04:00","","19.9","","19.9","","100","","","","28","","11","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 05:00","2024","07","04","05:00","","19.6","","19.6","","100","","","","28","","10","","24.1","","99.25","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 06:00","2024","07","04","06:00","","21.5","","20.0","","91","","","","28","","13","","24.1","","99.25","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 07:00","2024","07","04","07:00","","23.4","","19.0","","76","","","","26","","7","","24.1","","99.22","","30","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 08:00","2024","07","04","08:00","","25.7","","17.9","","62","","","","24","","6","","24.1","","99.21","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 09:00","2024","07","04","09:00","","26.2","","18.4","","62","","","","30","","4","","24.1","","99.18","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 10:00","2024","07","04","10:00","","27.5","","18.5","","58","","","","24","","11","","24.1","","99.19","","34","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 11:00","2024","07","04","11:00","","27.4","","18.8","","59","","","","12","","8","","24.1","","99.20","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 12:00","2024","07","04","12:00","","28.2","","18.6","","55","","","","17","","12","","24.1","","99.20","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 13:00","2024","07","04","13:00","","29.4","","18.7","","52","","","","24","","13","","24.1","","99.18","","36","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 14:00","2024","07","04","14:00","","28.6","","18.8","","55","","","","19","","5","","24.1","","99.10","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 15:00","2024","07","04","15:00","","29.3","","17.7","","49","","","","27","","16","","24.1","","99.04","","35","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 16:00","2024","07","04","16:00","","28.8","","17.5","","50","","","","27","","25","","24.1","","98.98","","34","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 17:00","2024","07","04","17:00","","28.6","","17.4","","50","","","","29","","22","","24.1","","98.96","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 18:00","2024","07","04","18:00","","27.7","","18.1","","55","","","","27","","17","","24.1","","98.95","","34","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 19:00","2024","07","04","19:00","","27.1","","17.6","","56","","","","29","","14","","24.1","","98.95","","33","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 20:00","2024","07","04","20:00","","25.0","","19.2","","70","","","","35","","20","","24.1","","99.00","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 21:00","2024","07","04","21:00","","24.6","","18.3","","68","","","","34","","15","","24.1","","99.04","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 22:00","2024","07","04","22:00","","23.8","","17.1","","66","","","","36","","13","","24.1","","99.04","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-04 23:00","2024","07","04","23:00","","23.7","","16.0","","61","","","","35","","13","","24.1","","99.03","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 00:00","2024","07","05","00:00","","23.1","","16.1","","64","","","","35","","13","","24.1","","98.98","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 01:00","2024","07","05","01:00","","21.6","","16.7","","73","","","","1","","10","","24.1","","98.95","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 02:00","2024","07","05","02:00","","21.8","","17.1","","74","","","","36","","12","","24.1","","98.91","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 03:00","2024","07","05","03:00","","21.1","","17.3","","79","","","","36","","14","","24.1","","98.89","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 04:00","2024","07","05","04:00","","21.4","","17.1","","76","","","","36","","13","","24.1","","98.89","","27","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 05:00","2024","07","05","05:00","","21.0","","17.3","","79","","","","36","","13","","24.1","","98.93","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 06:00","2024","07","05","06:00","","21.9","","17.0","","73","","","","35","","12","","24.1","","98.96","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 07:00","2024","07","05","07:00","","23.2","","17.3","","69","","","","2","","9","","24.1","","98.96","","29","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 08:00","2024","07","05","08:00","","24.9","","16.9","","60","","","","5","","7","","24.1","","98.96","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 09:00","2024","07","05","09:00","","26.3","","15.8","","52","","","","3","","7","","24.1","","98.93","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 10:00","2024","07","05","10:00","","27.2","","15.4","","48","","","","14","","5","","24.1","","98.89","","31","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 11:00","2024","07","05","11:00","","27.4","","15.5","","47","","","","13","","14","","24.1","","98.84","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 12:00","2024","07","05","12:00","","27.7","","16.2","","49","","","","15","","14","","24.1","","98.86","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 13:00","2024","07","05","13:00","","26.1","","14.5","","48","","","","15","","17","","24.1","","98.91","","30","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 14:00","2024","07","05","14:00","","25.1","","14.8","","52","","","","15","","13","","24.1","","98.86","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 15:00","2024","07","05","15:00","","25.2","","14.8","","52","","","","12","","10","","24.1","","98.82","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 16:00","2024","07","05","16:00","","25.5","","15.4","","53","","","","36","","3","","24.1","","98.81","","30","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 17:00","2024","07","05","17:00","","24.0","","16.2","","61","","","","20","","22","","16.1","","98.86","","29","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 18:00","2024","07","05","18:00","","20.5","","20.3","","99","","","","31","","10","","19.3","","98.77","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 19:00","2024","07","05","19:00","","21.1","","20.5","","97","","","","28","","4","","24.1","","98.76","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 20:00","2024","07","05","20:00","","21.7","","20.5","","93","","","","8","","3","","24.1","","98.75","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 21:00","2024","07","05","21:00","","22.1","","19.7","","86","","","","31","","9","","24.1","","98.84","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 22:00","2024","07","05","22:00","","21.4","","19.5","","89","","","","29","","4","","24.1","","98.85","","29","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-05 23:00","2024","07","05","23:00","","21.4","","18.2","","82","","","","23","","5","","24.1","","98.84","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 00:00","2024","07","06","00:00","","21.0","","19.5","","91","","","","17","","3","","24.1","","98.83","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 01:00","2024","07","06","01:00","","20.6","","19.3","","92","","","","4","","7","","24.1","","98.77","","28","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 02:00","2024","07","06","02:00","","19.8","","19.3","","97","","","","","","0","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 03:00","2024","07","06","03:00","","18.9","","18.9","","100","","","","","","0","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 04:00","2024","07","06","04:00","","19.9","","19.9","","100","","","","17","","6","","24.1","","98.77","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 05:00","2024","07","06","05:00","","19.7","","19.7","","100","","","","16","","7","","19.3","","98.81","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 06:00","2024","07","06","06:00","","20.6","","19.7","","95","","","","18","","10","","24.1","","98.87","","28","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 07:00","2024","07","06","07:00","","22.0","","20.2","","90","","","","24","","9","","24.1","","98.89","","30","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 08:00","2024","07","06","08:00","","22.9","","19.0","","78","","","","28","","15","","24.1","","98.91","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 09:00","2024","07","06","09:00","","25.1","","19.1","","69","","","","25","","16","","24.1","","98.94","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 10:00","2024","07","06","10:00","","25.6","","18.9","","66","","","","24","","10","","24.1","","98.95","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 11:00","2024","07","06","11:00","","26.4","","18.5","","61","","","","26","","19","","24.1","","98.94","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 12:00","2024","07","06","12:00","","27.0","","18.4","","59","","","","24","","17","","24.1","","98.97","","33","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 13:00","2024","07","06","13:00","","25.2","","18.7","","67","","","","23","","16","","24.1","","98.98","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 14:00","2024","07","06","14:00","","25.3","","18.6","","66","","","","25","","22","","24.1","","98.98","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 15:00","2024","07","06","15:00","","25.4","","17.7","","62","","","","25","","28","","24.1","","98.99","","31","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 16:00","2024","07","06","16:00","","26.0","","17.7","","60","","","","25","","25","","24.1","","98.99","","32","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 17:00","2024","07","06","17:00","","26.8","","16.4","","52","","","","28","","30","","24.1","","99.04","","32","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 18:00","2024","07","06","18:00","","25.3","","16.2","","57","","","","26","","25","","24.1","","99.10","","30","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 19:00","2024","07","06","19:00","","25.0","","16.4","","58","","","","29","","18","","24.1","","99.15","","30","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 20:00","2024","07","06","20:00","","23.9","","16.1","","61","","","","29","","14","","24.1","","99.19","","29","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 21:00","2024","07","06","21:00","","21.8","","16.1","","70","","","","27","","10","","24.1","","99.25","","26","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 22:00","2024","07","06","22:00","","21.0","","16.3","","74","","","","25","","9","","24.1","","99.30","","26","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-06 23:00","2024","07","06","23:00","","20.9","","18.0","","83","","","","32","","9","","24.1","","99.33","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 00:00","2024","07","07","00:00","","20.4","","18.3","","87","","","","32","","13","","24.1","","99.40","","27","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 01:00","2024","07","07","01:00","","19.8","","18.7","","93","","","","32","","12","","24.1","","99.41","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 02:00","2024","07","07","02:00","","19.1","","18.1","","94","","","","31","","10","","24.1","","99.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 03:00","2024","07","07","03:00","","18.4","","17.6","","95","","","","31","","10","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 04:00","2024","07","07","04:00","","18.2","","17.5","","95","","","","31","","10","","24.1","","99.48","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 05:00","2024","07","07","05:00","","18.1","","16.9","","93","","","","31","","9","","24.1","","99.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 06:00","2024","07","07","06:00","","19.1","","16.6","","85","","","","31","","10","","24.1","","99.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 07:00","2024","07","07","07:00","","20.8","","16.1","","74","","","","27","","6","","24.1","","99.62","","25","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-07-07 08:00","2024","07","07","08:00","","22.3","","15.9","","67","","","","28","","8","","24.1","","99.63","","27","","","","NA"
