"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 10:00","2024","01","01","10:00","","-3.3","","-6.3","","79","","","","6","","7","","24.1","","100.01","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 11:00","2024","01","01","11:00","","-3.0","","-5.8","","81","","","","2","","7","","24.1","","100.05","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 12:00","2024","01","01","12:00","","-2.7","","-5.3","","83","","","","4","","4","","24.1","","100.01","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 13:00","2024","01","01","13:00","","-2.2","","-4.7","","82","","","","1","","10","","24.1","","99.96","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 14:00","2024","01","01","14:00","","-2.0","","-4.7","","82","","","","32","","7","","24.1","","99.96","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 15:00","2024","01","01","15:00","","-1.8","","-4.4","","82","","","","28","","8","","24.1","","99.96","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 16:00","2024","01","01","16:00","","-1.5","","-4.3","","81","","","","32","","11","","24.1","","100.02","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 17:00","2024","01","01","17:00","","-2.1","","-6.3","","73","","","","31","","25","","24.1","","100.05","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 18:00","2024","01","01","18:00","","-2.2","","-6.7","","71","","","","28","","13","","24.1","","100.06","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 19:00","2024","01","01","19:00","","-2.6","","-7.3","","70","","","","29","","18","","24.1","","100.09","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 20:00","2024","01","01","20:00","","-2.8","","-7.2","","72","","","","32","","15","","24.1","","100.09","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 21:00","2024","01","01","21:00","","-2.6","","-6.5","","74","","","","31","","17","","24.1","","100.07","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 22:00","2024","01","01","22:00","","-2.5","","-5.5","","80","","","","27","","14","","24.1","","100.04","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-01 23:00","2024","01","01","23:00","","-2.0","","-5.2","","79","","","","28","","13","","24.1","","100.04","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 00:00","2024","01","02","00:00","","-2.1","","-5.2","","79","","","","29","","15","","24.1","","99.99","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 01:00","2024","01","02","01:00","","-2.2","","-5.0","","81","","","","25","","22","","24.1","","99.95","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 02:00","2024","01","02","02:00","","-2.3","","-5.0","","82","","","","25","","15","","24.1","","99.93","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 03:00","2024","01","02","03:00","","-1.9","","-4.7","","81","","","","25","","16","","24.1","","99.93","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 04:00","2024","01","02","04:00","","-1.8","","-4.6","","81","","","","25","","21","","24.1","","99.89","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 05:00","2024","01","02","05:00","","-1.8","","-4.7","","80","","","","26","","25","","24.1","","99.87","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 06:00","2024","01","02","06:00","","-1.8","","-4.4","","82","","","","24","","23","","24.1","","99.85","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 07:00","2024","01","02","07:00","","-1.7","","-4.8","","79","","","","25","","20","","24.1","","99.84","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 08:00","2024","01","02","08:00","","-1.8","","-4.8","","80","","","","25","","18","","24.1","","99.84","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 09:00","2024","01","02","09:00","","-1.4","","-4.8","","78","","","","24","","24","","24.1","","99.80","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 10:00","2024","01","02","10:00","","-1.2","","-4.6","","77","","","","24","","26","","24.1","","99.79","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 11:00","2024","01","02","11:00","","-1.0","","-4.7","","76","","","","24","","26","","24.1","","99.77","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 12:00","2024","01","02","12:00","","-0.7","","-4.0","","78","","","","26","","21","","24.1","","99.63","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 13:00","2024","01","02","13:00","","-0.1","","-3.8","","76","","","","25","","27","","24.1","","99.53","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 14:00","2024","01","02","14:00","","0.6","","-3.4","","75","","","","25","","27","","24.1","","99.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 15:00","2024","01","02","15:00","","0.3","","-3.3","","77","","","","24","","26","","24.1","","99.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 16:00","2024","01","02","16:00","","0.0","","-3.9","","75","","","","24","","18","","24.1","","99.48","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 17:00","2024","01","02","17:00","","-0.2","","-4.1","","75","","","","23","","25","","24.1","","99.46","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 18:00","2024","01","02","18:00","","-0.5","","-4.3","","75","","","","24","","28","","24.1","","99.48","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 19:00","2024","01","02","19:00","","-0.5","","-4.2","","76","","","","24","","27","","24.1","","99.49","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 20:00","2024","01","02","20:00","","-0.5","","-3.9","","78","","","","24","","21","","24.1","","99.49","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 21:00","2024","01","02","21:00","","-0.4","","-3.9","","78","","","","23","","22","","24.1","","99.43","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 22:00","2024","01","02","22:00","","-0.3","","-3.7","","78","","","","24","","30","","24.1","","99.42","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-02 23:00","2024","01","02","23:00","","-0.4","","-3.2","","81","","","","24","","28","","24.1","","99.42","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 00:00","2024","01","03","00:00","","-0.3","","-2.8","","83","","","","24","","22","","24.1","","99.40","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 01:00","2024","01","03","01:00","","-0.4","","-2.2","","87","","","","25","","26","","24.1","","99.38","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 02:00","2024","01","03","02:00","","-0.3","","-1.8","","90","","","","24","","22","","24.1","","99.37","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 03:00","2024","01","03","03:00","","-0.3","","-1.0","","95","","","","23","","21","","16.1","","99.41","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 04:00","2024","01","03","04:00","","0.0","","-0.9","","94","","","","23","","21","","24.1","","99.35","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 05:00","2024","01","03","05:00","","0.2","","-1.2","","90","","","","24","","25","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 06:00","2024","01","03","06:00","","0.4","","-1.2","","89","","","","24","","20","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 07:00","2024","01","03","07:00","","0.5","","-1.2","","88","","","","24","","23","","24.1","","99.36","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 08:00","2024","01","03","08:00","","0.6","","-1.0","","89","","","","24","","23","","16.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 09:00","2024","01","03","09:00","","0.8","","-1.0","","88","","","","23","","21","","16.1","","99.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 10:00","2024","01","03","10:00","","1.0","","-1.0","","86","","","","23","","20","","16.1","","99.35","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 11:00","2024","01","03","11:00","","1.4","","-1.2","","83","","","","24","","23","","19.3","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 12:00","2024","01","03","12:00","","2.0","","-1.4","","79","","","","23","","25","","24.1","","99.27","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 13:00","2024","01","03","13:00","","2.1","","-1.4","","77","","","","23","","21","","24.1","","99.20","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 14:00","2024","01","03","14:00","","1.9","","-1.8","","77","","","","24","","25","","24.1","","99.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 15:00","2024","01","03","15:00","","1.9","","-1.4","","78","","","","24","","18","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 16:00","2024","01","03","16:00","","1.4","","-0.3","","89","","","","25","","16","","9.7","","99.13","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 17:00","2024","01","03","17:00","","1.1","","-0.6","","88","","","","24","","14","","19.3","","99.16","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 18:00","2024","01","03","18:00","","1.0","","-2.4","","78","","","","24","","21","","24.1","","99.18","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 19:00","2024","01","03","19:00","","0.9","","-2.2","","80","","","","24","","17","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 20:00","2024","01","03","20:00","","0.8","","-2.0","","82","","","","26","","23","","24.1","","99.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 21:00","2024","01","03","21:00","","0.3","","-1.5","","88","","","","25","","18","","24.1","","99.18","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 22:00","2024","01","03","22:00","","0.4","","-1.5","","87","","","","26","","17","","24.1","","99.18","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-03 23:00","2024","01","03","23:00","","0.6","","-0.6","","92","","","","27","","17","","24.1","","99.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 00:00","2024","01","04","00:00","","1.1","","-2.8","","75","","","","29","","16","","24.1","","99.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 01:00","2024","01","04","01:00","","0.7","","-3.1","","76","","","","29","","22","","24.1","","99.24","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 02:00","2024","01","04","02:00","","-0.1","","-3.7","","77","","","","33","","34","","24.1","","99.32","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 03:00","2024","01","04","03:00","","-1.2","","-5.2","","74","","","","33","","31","","24.1","","99.47","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 04:00","2024","01","04","04:00","","-2.3","","-6.8","","72","","","","33","","32","","24.1","","99.53","","","","-10","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 05:00","2024","01","04","05:00","","-3.6","","-8.2","","71","","","","33","","33","","24.1","","99.63","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 06:00","2024","01","04","06:00","","-4.3","","-8.7","","72","","","","35","","30","","24.1","","99.75","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 07:00","2024","01","04","07:00","","-5.5","","-10.4","","68","","","","33","","36","","24.1","","99.89","","","","-14","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 08:00","2024","01","04","08:00","","-6.1","","-10.8","","69","","","","34","","31","","24.1","","100.03","","","","-15","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 09:00","2024","01","04","09:00","","-5.7","","-10.5","","69","","","","34","","22","","24.1","","100.11","","","","-13","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 10:00","2024","01","04","10:00","","-5.0","","-10.5","","66","","","","35","","23","","24.1","","100.20","","","","-12","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 11:00","2024","01","04","11:00","","-4.6","","-10.9","","62","","","","35","","25","","24.1","","100.26","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 12:00","2024","01","04","12:00","","-3.4","","-10.9","","56","","","","33","","26","","24.1","","100.28","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 13:00","2024","01","04","13:00","","-3.2","","-11.1","","55","","","","31","","16","","24.1","","100.23","","","","-9","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 14:00","2024","01","04","14:00","","-3.1","","-10.5","","57","","","","28","","20","","24.1","","100.26","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 15:00","2024","01","04","15:00","","-3.4","","-11.4","","54","","","","30","","23","","24.1","","100.30","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 16:00","2024","01","04","16:00","","-4.0","","-11.2","","58","","","","31","","24","","24.1","","100.36","","","","-11","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 17:00","2024","01","04","17:00","","-5.0","","-11.0","","63","","","","30","","24","","24.1","","100.45","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 18:00","2024","01","04","18:00","","-4.6","","-10.9","","62","","","","29","","19","","24.1","","100.47","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 19:00","2024","01","04","19:00","","-4.9","","-11.0","","62","","","","29","","14","","24.1","","100.48","","","","-10","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 20:00","2024","01","04","20:00","","-4.5","","-10.6","","63","","","","27","","8","","24.1","","100.47","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 21:00","2024","01","04","21:00","","-4.1","","-9.8","","65","","","","24","","14","","24.1","","100.45","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 22:00","2024","01","04","22:00","","-3.6","","-9.2","","66","","","","24","","17","","24.1","","100.44","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-04 23:00","2024","01","04","23:00","","-3.4","","-8.6","","67","","","","25","","16","","24.1","","100.42","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 00:00","2024","01","05","00:00","","-3.0","","-8.3","","67","","","","23","","15","","24.1","","100.37","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 01:00","2024","01","05","01:00","","-2.7","","-8.3","","66","","","","23","","15","","24.1","","100.30","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 02:00","2024","01","05","02:00","","-2.7","","-8.2","","66","","","","24","","20","","24.1","","100.30","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 03:00","2024","01","05","03:00","","-2.8","","-8.2","","66","","","","24","","23","","24.1","","100.32","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 04:00","2024","01","05","04:00","","-2.9","","-8.3","","66","","","","23","","21","","24.1","","100.28","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 05:00","2024","01","05","05:00","","-2.9","","-8.4","","66","","","","23","","20","","24.1","","100.28","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 06:00","2024","01","05","06:00","","-2.8","","-8.5","","65","","","","24","","17","","24.1","","100.33","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 07:00","2024","01","05","07:00","","-2.8","","-8.5","","65","","","","23","","19","","24.1","","100.36","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 08:00","2024","01","05","08:00","","-2.8","","-8.4","","65","","","","24","","18","","24.1","","100.37","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 09:00","2024","01","05","09:00","","-2.6","","-8.0","","67","","","","26","","17","","24.1","","100.38","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 10:00","2024","01","05","10:00","","-2.3","","-7.8","","66","","","","26","","23","","24.1","","100.37","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 11:00","2024","01","05","11:00","","-1.6","","-7.7","","64","","","","28","","26","","24.1","","100.32","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 12:00","2024","01","05","12:00","","-1.4","","-7.2","","65","","","","25","","21","","24.1","","100.23","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 13:00","2024","01","05","13:00","","-1.1","","-6.9","","65","","","","25","","26","","24.1","","100.15","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 14:00","2024","01","05","14:00","","-0.9","","-6.8","","65","","","","24","","20","","24.1","","100.07","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 15:00","2024","01","05","15:00","","-1.0","","-6.8","","65","","","","24","","17","","24.1","","100.02","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 16:00","2024","01","05","16:00","","-1.1","","-6.7","","66","","","","20","","13","","24.1","","100.02","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 17:00","2024","01","05","17:00","","-1.2","","-6.6","","67","","","","22","","16","","24.1","","100.06","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 18:00","2024","01","05","18:00","","-1.1","","-6.6","","66","","","","23","","19","","24.1","","100.12","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 19:00","2024","01","05","19:00","","-1.1","","-6.2","","68","","","","24","","12","","24.1","","100.17","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 20:00","2024","01","05","20:00","","-1.1","","-6.2","","69","","","","24","","12","","24.1","","100.12","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 21:00","2024","01","05","21:00","","-1.1","","-6.1","","69","","","","24","","9","","24.1","","100.03","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 22:00","2024","01","05","22:00","","-0.9","","-6.0","","68","","","","21","","11","","24.1","","100.05","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-05 23:00","2024","01","05","23:00","","-1.0","","-6.0","","69","","","","24","","9","","24.1","","99.96","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 00:00","2024","01","06","00:00","","-1.0","","-6.0","","69","","","","20","","8","","24.1","","99.85","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 01:00","2024","01","06","01:00","","-0.9","","-5.9","","69","","","","20","","14","","24.1","","99.91","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 02:00","2024","01","06","02:00","","-1.1","","-5.9","","70","","","","36","","3","","24.1","","99.90","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 03:00","2024","01","06","03:00","","-0.9","","-5.8","","70","","","","20","","8","","24.1","","99.90","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 04:00","2024","01","06","04:00","","-1.3","","-5.7","","72","","","","25","","7","","24.1","","99.87","","","","-4","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 05:00","2024","01","06","05:00","","-1.2","","-6.0","","70","","","","17","","4","","24.1","","99.81","","","","-3","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 06:00","2024","01","06","06:00","","-1.4","","-6.1","","70","","","","","","0","","24.1","","99.79","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 07:00","2024","01","06","07:00","","-0.9","","-5.9","","69","","","","6","","7","","24.1","","99.67","","","","-3","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 08:00","2024","01","06","08:00","","-0.6","","-5.3","","71","","","","7","","8","","24.1","","99.63","","","","-3","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 09:00","2024","01","06","09:00","","0.0","","-4.2","","73","","","","12","","20","","24.1","","99.56","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 10:00","2024","01","06","10:00","","0.0","","-4.7","","71","","","","11","","25","","24.1","","99.47","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 11:00","2024","01","06","11:00","","0.4","","-4.3","","71","","","","11","","32","","24.1","","99.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 12:00","2024","01","06","12:00","","0.7","","-4.2","","70","","","","11","","29","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 13:00","2024","01","06","13:00","","1.3","","-4.0","","68","","","","9","","25","","24.1","","99.03","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 14:00","2024","01","06","14:00","","1.4","","-4.9","","63","","","","8","","32","","24.1","","98.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 15:00","2024","01","06","15:00","","1.1","","-3.8","","70","","","","10","","24","","24.1","","98.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 16:00","2024","01","06","16:00","","-0.4","","-2.3","","87","","","","9","","22","","24.1","","98.82","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 17:00","2024","01","06","17:00","","-0.5","","-2.0","","90","","","","8","","19","","9.7","","98.84","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 18:00","2024","01","06","18:00","","-0.9","","-1.6","","95","","","","7","","25","","6.4","","98.80","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 19:00","2024","01","06","19:00","","-1.6","","-1.9","","97","","","","8","","23","","2.4","","98.75","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 20:00","2024","01","06","20:00","","-2.3","","-3.2","","94","","","","6","","21","","6.4","","98.67","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 21:00","2024","01","06","21:00","","-2.9","","-4.4","","90","","","","7","","17","","12.9","","98.59","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 22:00","2024","01","06","22:00","","-3.2","","-4.4","","92","","","","6","","19","","4.8","","98.56","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-06 23:00","2024","01","06","23:00","","-3.5","","-4.2","","95","","","","5","","16","","2.4","","98.54","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-07 00:00","2024","01","07","00:00","","-3.8","","-4.4","","96","","","","5","","11","","3.2","","98.51","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-07 01:00","2024","01","07","01:00","","-4.1","","-4.9","","94","","","","3","","20","","4.8","","98.50","","","","-10","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-07 02:00","2024","01","07","02:00","","-4.1","","-5.2","","92","","","","36","","16","","8.1","","98.51","","","","-10","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-01-07 03:00","2024","01","07","03:00","","-4.2","","-5.9","","88","","","","3","","15","","8.1","","98.49","","","","-10","","Snow"
