"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 16:00","2024","12","01","16:00","","-0.8","","-4.1","","78","","","","25","","21","","24.1","","99.37","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 17:00","2024","12","01","17:00","","-2.1","","-4.2","","86","","","","25","","16","","24.1","","99.43","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 18:00","2024","12","01","18:00","","-3.5","","-4.7","","91","","","","25","","13","","24.1","","99.49","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 19:00","2024","12","01","19:00","","-3.3","","-4.4","","92","","","","26","","15","","24.1","","99.54","","","","-8","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 20:00","2024","12","01","20:00","","-3.2","","-4.3","","92","","","","26","","13","","24.1","","99.57","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 21:00","2024","12","01","21:00","","-4.4","","-5.1","","95","","","","26","","10","","24.1","","99.57","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 22:00","2024","12","01","22:00","","-3.1","","-4.0","","94","","","","26","","16","","24.1","","99.60","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-01 23:00","2024","12","01","23:00","","-2.5","","-3.6","","92","","","","27","","10","","24.1","","99.62","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 00:00","2024","12","02","00:00","","-2.6","","-3.6","","93","","","","28","","14","","24.1","","99.64","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 01:00","2024","12","02","01:00","","-3.1","","-4.2","","92","","","","28","","17","","24.1","","99.65","","","","-9","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 02:00","2024","12","02","02:00","","-4.0","","-5.3","","91","","","","31","","15","","24.1","","99.68","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 03:00","2024","12","02","03:00","","-4.9","","-6.5","","89","","","","32","","14","","24.1","","99.76","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 04:00","2024","12","02","04:00","","-4.9","","-6.4","","89","","","","30","","11","","24.1","","99.76","","","","-9","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 05:00","2024","12","02","05:00","","-4.6","","-6.2","","89","","","","28","","4","","24.1","","99.81","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 06:00","2024","12","02","06:00","","-5.4","","-6.9","","90","","","","27","","11","","24.1","","99.86","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 07:00","2024","12","02","07:00","","-4.9","","-7.3","","84","","","","27","","13","","24.1","","99.89","","","","-10","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 08:00","2024","12","02","08:00","","-4.7","","-7.0","","84","","","","28","","11","","24.1","","99.92","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 09:00","2024","12","02","09:00","","-5.4","","-7.0","","89","","","","26","","8","","24.1","","99.96","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 10:00","2024","12","02","10:00","","-1.4","","-4.2","","81","","","","28","","12","","24.1","","99.99","","","","-5","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 11:00","2024","12","02","11:00","","1.0","","-3.9","","70","","","","27","","19","","24.1","","100.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 12:00","2024","12","02","12:00","","2.3","","-3.7","","65","","","","28","","18","","24.1","","99.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 13:00","2024","12","02","13:00","","2.2","","-3.9","","64","","","","29","","21","","24.1","","99.93","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 14:00","2024","12","02","14:00","","2.8","","-5.5","","55","","","","31","","17","","24.1","","99.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 15:00","2024","12","02","15:00","","2.6","","-5.3","","56","","","","28","","25","","24.1","","99.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 16:00","2024","12","02","16:00","","1.4","","-4.0","","67","","","","27","","21","","24.1","","100.00","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 17:00","2024","12","02","17:00","","0.8","","-4.5","","68","","","","27","","19","","24.1","","100.05","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 18:00","2024","12","02","18:00","","-0.2","","-4.6","","73","","","","28","","14","","24.1","","100.08","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 19:00","2024","12","02","19:00","","-0.7","","-4.5","","76","","","","27","","13","","24.1","","100.09","","","","-5","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 20:00","2024","12","02","20:00","","-1.2","","-3.2","","86","","","","28","","11","","24.1","","100.11","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 21:00","2024","12","02","21:00","","-1.3","","-2.9","","89","","","","28","","12","","24.1","","100.12","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 22:00","2024","12","02","22:00","","-2.1","","-3.6","","90","","","","28","","13","","24.1","","100.14","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-02 23:00","2024","12","02","23:00","","-1.9","","-3.7","","88","","","","31","","11","","24.1","","100.14","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 00:00","2024","12","03","00:00","","-1.9","","-3.4","","89","","","","28","","11","","24.1","","100.16","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 01:00","2024","12","03","01:00","","-2.2","","-3.5","","91","","","","32","","13","","24.1","","100.16","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 02:00","2024","12","03","02:00","","-1.9","","-3.3","","90","","","","33","","17","","24.1","","100.18","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 03:00","2024","12","03","03:00","","-2.1","","-3.2","","92","","","","34","","14","","24.1","","100.23","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 04:00","2024","12","03","04:00","","-2.4","","-3.7","","91","","","","35","","15","","24.1","","100.26","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 05:00","2024","12","03","05:00","","-2.9","","-4.2","","91","","","","34","","16","","24.1","","100.30","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 06:00","2024","12","03","06:00","","-4.1","","-5.1","","93","","","","33","","13","","24.1","","100.36","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 07:00","2024","12","03","07:00","","-3.3","","-4.8","","89","","","","32","","14","","24.1","","100.40","","","","-8","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 08:00","2024","12","03","08:00","","-3.5","","-5.3","","87","","","","32","","14","","24.1","","100.46","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 09:00","2024","12","03","09:00","","-2.2","","-5.7","","77","","","","32","","16","","24.1","","100.51","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 10:00","2024","12","03","10:00","","-1.4","","-6.5","","68","","","","35","","19","","24.1","","100.54","","","","-7","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 11:00","2024","12","03","11:00","","0.1","","-5.4","","66","","","","34","","9","","24.1","","100.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 12:00","2024","12","03","12:00","","1.3","","-6.0","","58","","","","32","","4","","24.1","","100.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 13:00","2024","12","03","13:00","","2.0","","-5.5","","58","","","","2","","8","","24.1","","100.40","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 14:00","2024","12","03","14:00","","1.5","","-7.0","","53","","","","28","","3","","24.1","","100.37","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 15:00","2024","12","03","15:00","","1.9","","-6.6","","54","","","","25","","16","","24.1","","100.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 16:00","2024","12","03","16:00","","0.8","","-6.8","","57","","","","26","","22","","24.1","","100.37","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 17:00","2024","12","03","17:00","","-0.2","","-6.0","","65","","","","26","","19","","24.1","","100.37","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 18:00","2024","12","03","18:00","","-1.6","","-4.7","","80","","","","24","","12","","24.1","","100.34","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 19:00","2024","12","03","19:00","","-1.5","","-4.1","","82","","","","22","","9","","24.1","","100.29","","","","-5","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 20:00","2024","12","03","20:00","","-1.2","","-4.0","","81","","","","23","","12","","24.1","","100.22","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 21:00","2024","12","03","21:00","","-1.3","","-4.5","","79","","","","24","","15","","24.1","","100.14","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 22:00","2024","12","03","22:00","","-1.1","","-4.8","","76","","","","23","","13","","24.1","","100.09","","","","-5","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-03 23:00","2024","12","03","23:00","","-1.5","","-5.0","","77","","","","23","","20","","24.1","","100.03","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 00:00","2024","12","04","00:00","","-1.5","","-4.7","","79","","","","24","","20","","24.1","","100.00","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 01:00","2024","12","04","01:00","","-1.8","","-4.6","","81","","","","25","","19","","24.1","","99.92","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 02:00","2024","12","04","02:00","","-1.3","","-4.6","","78","","","","24","","19","","24.1","","99.85","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 03:00","2024","12","04","03:00","","-0.9","","-5.1","","73","","","","24","","22","","24.1","","99.78","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 04:00","2024","12","04","04:00","","-0.4","","-5.4","","69","","","","22","","23","","24.1","","99.64","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 05:00","2024","12","04","05:00","","-0.6","","-5.1","","72","","","","21","","21","","24.1","","99.54","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 06:00","2024","12","04","06:00","","-0.2","","-6.5","","63","","","","22","","28","","24.1","","99.42","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 07:00","2024","12","04","07:00","","-0.8","","-4.3","","77","","","","23","","29","","12.9","","99.35","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 08:00","2024","12","04","08:00","","-1.4","","-1.8","","97","","","","19","","11","","4.0","","99.18","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 09:00","2024","12","04","09:00","","-1.3","","-2.4","","92","","","","19","","31","","4.0","","99.03","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 10:00","2024","12","04","10:00","","-1.4","","-2.8","","90","","","","19","","22","","4.8","","98.91","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 11:00","2024","12","04","11:00","","-0.8","","-4.3","","77","","","","20","","22","","12.9","","98.75","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 12:00","2024","12","04","12:00","","-0.7","","-5.3","","71","","","","20","","28","","16.1","","98.54","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 13:00","2024","12","04","13:00","","-0.6","","-5.8","","68","","","","21","","25","","24.1","","98.39","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 14:00","2024","12","04","14:00","","-0.8","","-4.8","","74","","","","20","","27","","24.1","","98.24","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 15:00","2024","12","04","15:00","","-0.5","","-3.8","","78","","","","20","","25","","24.1","","98.10","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 16:00","2024","12","04","16:00","","-0.4","","-3.4","","80","","","","19","","25","","19.3","","98.03","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 17:00","2024","12","04","17:00","","-0.4","","-1.6","","92","","","","18","","17","","8.1","","97.92","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 18:00","2024","12","04","18:00","","-0.3","","-0.7","","97","","","","20","","14","","4.8","","97.85","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 19:00","2024","12","04","19:00","","-0.3","","-0.3","","100","","","","20","","15","","1.2","","97.79","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 20:00","2024","12","04","20:00","","-0.1","","-0.1","","100","","","","17","","10","","3.2","","97.68","","","","-3","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 21:00","2024","12","04","21:00","","0.1","","0.1","","100","","","","17","","9","","3.6","","97.58","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 22:00","2024","12","04","22:00","","0.3","","0.3","","100","","","","19","","6","","6.4","","97.52","","","","","","Snow,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-04 23:00","2024","12","04","23:00","","0.8","","-0.3","","92","","","","23","","18","","16.1","","97.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 00:00","2024","12","05","00:00","","-0.1","","-2.1","","86","","","","24","","22","","16.1","","97.51","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 01:00","2024","12","05","01:00","","-0.7","","-2.5","","88","","","","24","","17","","24.1","","97.45","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 02:00","2024","12","05","02:00","","-1.1","","-2.9","","88","","","","25","","18","","24.1","","97.39","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 03:00","2024","12","05","03:00","","-1.5","","-2.3","","95","","","","23","","9","","24.1","","97.42","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 04:00","2024","12","05","04:00","","-1.0","","-1.5","","97","","","","31","","11","","16.1","","97.38","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 05:00","2024","12","05","05:00","","-0.9","","-1.3","","97","","","","34","","16","","4.0","","97.47","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 06:00","2024","12","05","06:00","","-0.5","","-2.1","","89","","","","28","","14","","24.1","","97.57","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 07:00","2024","12","05","07:00","","-0.6","","-4.7","","74","","","","30","","26","","24.1","","97.73","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 08:00","2024","12","05","08:00","","-1.3","","-6.4","","68","","","","31","","41","","24.1","","97.90","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 09:00","2024","12","05","09:00","","-1.0","","-5.7","","71","","","","30","","34","","24.1","","98.06","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 10:00","2024","12","05","10:00","","-0.7","","-5.2","","72","","","","29","","36","","24.1","","98.18","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 11:00","2024","12","05","11:00","","0.1","","-4.3","","72","","","","29","","43","","24.1","","98.27","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 12:00","2024","12","05","12:00","","0.0","","-4.7","","70","","","","28","","41","","24.1","","98.35","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 13:00","2024","12","05","13:00","","-0.5","","-5.9","","67","","","","29","","41","","24.1","","98.42","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 14:00","2024","12","05","14:00","","-0.7","","-5.8","","69","","","","30","","36","","24.1","","98.57","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 15:00","2024","12","05","15:00","","-1.7","","-6.7","","69","","","","30","","42","","24.1","","98.75","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 16:00","2024","12","05","16:00","","-1.9","","-7.1","","68","","","","30","","44","","24.1","","98.92","","","","-10","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 17:00","2024","12","05","17:00","","-2.9","","-7.3","","72","","","","30","","35","","24.1","","99.08","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 18:00","2024","12","05","18:00","","-3.3","","-7.8","","72","","","","30","","35","","24.1","","99.22","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 19:00","2024","12","05","19:00","","-3.5","","-7.5","","74","","","","31","","28","","24.1","","99.39","","","","-11","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 20:00","2024","12","05","20:00","","-3.8","","-7.6","","75","","","","32","","37","","24.1","","99.51","","","","-12","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 21:00","2024","12","05","21:00","","-4.4","","-7.8","","77","","","","32","","28","","24.1","","99.60","","","","-12","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 22:00","2024","12","05","22:00","","-4.9","","-6.4","","89","","","","32","","26","","2.4","","99.70","","","","-12","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-05 23:00","2024","12","05","23:00","","-5.2","","-6.9","","88","","","","33","","21","","2.8","","99.76","","","","-12","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 00:00","2024","12","06","00:00","","-5.8","","-8.0","","84","","","","32","","22","","3.2","","99.83","","","","-13","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 01:00","2024","12","06","01:00","","-5.9","","-7.9","","86","","","","32","","21","","3.2","","99.86","","","","-13","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 02:00","2024","12","06","02:00","","-6.2","","-8.0","","87","","","","31","","16","","2.4","","99.90","","","","-12","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 03:00","2024","12","06","03:00","","-7.0","","-10.6","","75","","","","30","","17","","24.1","","99.96","","","","-13","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 04:00","2024","12","06","04:00","","-8.0","","-10.8","","80","","","","31","","9","","24.1","","99.99","","","","-13","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 05:00","2024","12","06","05:00","","-10.1","","-11.9","","87","","","","26","","8","","24.1","","100.00","","","","-15","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 06:00","2024","12","06","06:00","","-10.6","","-13.4","","80","","","","27","","12","","24.1","","100.03","","","","-17","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 07:00","2024","12","06","07:00","","-9.1","","-13.5","","71","","","","28","","15","","24.1","","100.07","","","","-16","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 08:00","2024","12","06","08:00","","-9.0","","-13.8","","68","","","","27","","14","","24.1","","100.06","","","","-15","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 09:00","2024","12","06","09:00","","-6.8","","-11.8","","68","","","","26","","22","","24.1","","100.10","","","","-14","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 10:00","2024","12","06","10:00","","-5.5","","-9.6","","73","","","","24","","19","","24.1","","100.06","","","","-12","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 11:00","2024","12","06","11:00","","-4.3","","-8.2","","75","","","","23","","19","","24.1","","100.02","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 12:00","2024","12","06","12:00","","-3.2","","-5.9","","81","","","","24","","19","","12.9","","99.92","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 13:00","2024","12","06","13:00","","-2.0","","-7.2","","67","","","","25","","39","","24.1","","99.84","","","","-10","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 14:00","2024","12","06","14:00","","-1.9","","-8.2","","62","","","","26","","40","","24.1","","99.73","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 15:00","2024","12","06","15:00","","-2.1","","-8.2","","63","","","","26","","26","","24.1","","99.71","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 16:00","2024","12","06","16:00","","-2.5","","-8.0","","66","","","","25","","21","","24.1","","99.72","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 17:00","2024","12","06","17:00","","-3.1","","-7.0","","75","","","","24","","28","","24.1","","99.71","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 18:00","2024","12","06","18:00","","-3.1","","-6.9","","75","","","","24","","30","","24.1","","99.71","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 19:00","2024","12","06","19:00","","-2.9","","-7.4","","71","","","","25","","28","","24.1","","99.68","","","","-10","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 20:00","2024","12","06","20:00","","-2.8","","-7.4","","70","","","","25","","24","","24.1","","99.70","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 21:00","2024","12","06","21:00","","-2.6","","-7.0","","72","","","","24","","28","","24.1","","99.65","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 22:00","2024","12","06","22:00","","-2.7","","-6.3","","76","","","","24","","24","","24.1","","99.60","","","","-9","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-06 23:00","2024","12","06","23:00","","-2.5","","-5.7","","79","","","","25","","25","","24.1","","99.57","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-07 00:00","2024","12","07","00:00","","-2.7","","-5.9","","79","","","","24","","23","","24.1","","99.58","","","","-9","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-07 01:00","2024","12","07","01:00","","-2.6","","-6.3","","76","","","","25","","22","","24.1","","99.55","","","","-9","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-12-07 02:00","2024","12","07","02:00","","-2.8","","-5.4","","82","","","","25","","29","","24.1","","99.53","","","","-10","","Snow"
