timestamp,load_kw,solar_pu,temp_c
2024-01-03 15:00:00,348.57454301526076,0.06961959814434293,1.9
2024-01-03 16:00:00,357.102129800436,0.0,1.4
2024-01-03 17:00:00,366.9880932416568,0.0,1.1
2024-01-03 18:00:00,358.74350159315776,0.0,1.0
2024-01-03 19:00:00,355.4984906926044,0.0,0.9
2024-01-03 20:00:00,347.4802951534462,0.0,0.8
2024-01-03 21:00:00,334.4059198390072,0.0,0.3
2024-01-03 22:00:00,316.3130974341774,0.0,0.4
2024-01-03 23:00:00,296.16384370283413,0.0,0.6
2024-01-04 00:00:00,282.6366761697132,0.0,1.1
2024-01-04 01:00:00,279.93878920006705,0.0,0.7
2024-01-04 02:00:00,274.99580747945663,0.0,-0.1
2024-01-04 03:00:00,275.05240650679184,0.0,-1.2
2024-01-04 04:00:00,279.69352674828104,0.0,-2.3
2024-01-04 05:00:00,288.1833808485661,0.0,-3.6
2024-01-04 06:00:00,308.9363575381519,0.0,-4.3
2024-01-04 07:00:00,331.9910280060372,0.0,-5.5
2024-01-04 08:00:00,342.2920509810498,0.00023237218194678918,-6.1
2024-01-04 09:00:00,344.98993795069595,0.07045262042049003,-5.7
2024-01-04 10:00:00,341.02800603722955,0.24866902399301255,-5.0
2024-01-04 11:00:00,334.93417742746936,0.15820608504312603,-4.6
2024-01-04 12:00:00,329.5006708032869,0.16975904783264328,-3.4
2024-01-04 13:00:00,326.61412040919,0.31641217008625205,-3.2
2024-01-04 14:00:00,331.6703001844709,0.12433451199650628,-3.1
2024-01-04 15:00:00,344.1409525406674,0.07045262042049003,-3.4
2024-01-04 16:00:00,359.12082844205935,0.00046474436389357836,-4.0
2024-01-04 17:00:00,376.9683883951031,0.0,-5.0
2024-01-04 18:00:00,372.0065403320476,0.0,-4.6
2024-01-04 19:00:00,367.8559449941304,0.0,-4.9
2024-01-04 20:00:00,361.9696461512661,0.0,-4.5
2024-01-04 21:00:00,350.97056850578565,0.0,-4.1
2024-01-04 22:00:00,331.5571021298004,0.0,-3.6
2024-01-04 23:00:00,315.74710716082507,0.0,-3.4
2024-01-05 00:00:00,301.8992118061378,0.0,-3.0
2024-01-05 01:00:00,295.0318631561294,0.0,-2.7
2024-01-05 02:00:00,289.3153613952708,0.0,-2.7
2024-01-05 03:00:00,287.2023310414221,0.0,-2.8
2024-01-05 04:00:00,290.29641120241484,0.0,-2.9
2024-01-05 05:00:00,297.4844876739896,0.0,-2.9
2024-01-05 06:00:00,316.7470233104142,0.0,-2.8
2024-01-05 07:00:00,334.25498909944656,0.0,-2.8
2024-01-05 08:00:00,344.31074962267314,0.0010725822027648733,-2.8
2024-01-05 09:00:00,348.5179439879255,0.0713447510550479,-2.6
2024-01-05 10:00:00,351.57429146402814,0.10021318617537531,-2.3
2024-01-05 11:00:00,354.21557940633903,0.15916310029224015,-1.6
2024-01-05 12:00:00,354.30991111856446,0.1707246053033187,-1.4
2024-01-05 13:00:00,355.2532282408184,0.12733048023379215,-1.1
2024-01-05 14:00:00,355.34755995304374,0.12526648271921914,-0.9
2024-01-05 15:00:00,355.5739560623847,0.0713447510550479,-1.0
2024-01-05 16:00:00,360.7622002347811,0.0008580657622118987,-1.1
2024-01-05 17:00:00,368.5728660070434,0.0,-1.2
2024-01-05 18:00:00,359.9509475096428,0.0,-1.1
2024-01-05 19:00:00,354.72497065235615,0.0,-1.1
2024-01-05 20:00:00,351.23469730001676,0.0,-1.1
2024-01-05 21:00:00,339.8205601207446,0.0,-1.1
2024-01-05 22:00:00,324.0860305215495,0.0,-0.9
2024-01-05 23:00:00,306.0120744591648,0.0,-1.0
2024-01-06 00:00:00,293.22069428140196,0.0,-1.0
2024-01-06 01:00:00,284.3723796746604,0.0,-0.9
2024-01-06 02:00:00,277.505031024652,0.0,-1.1
2024-01-06 03:00:00,275.92025825926544,0.0,-0.9
2024-01-06 04:00:00,274.4298172061043,0.0,-1.3
2024-01-06 05:00:00,281.07076974677176,0.0,-1.2
2024-01-06 06:00:00,290.31527754485995,0.0,-1.4
2024-01-06 07:00:00,301.29548884789534,0.0,-0.9
2024-01-06 08:00:00,311.2003186315613,0.0019683951789919796,-0.6
2024-01-06 09:00:00,321.8220694281402,0.07229567876207425,0.0
2024-01-06 10:00:00,330.1043937615294,0.10100776115729834,0.0
2024-01-06 11:00:00,340.6318128458829,0.1601829042664501,0.4
2024-01-06 12:00:00,346.46151266141203,0.1717534770101279,0.7
2024-01-06 13:00:00,340.17902062720106,0.1281463234131601,1.3
2024-01-06 14:00:00,339.2168371625021,0.12625970144662294,1.4
2024-01-06 15:00:00,341.87699144725804,0.07229567876207425,1.1
2024-01-06 16:00:00,350.17818212309237,0.0015747161431935838,-0.4
2024-01-06 17:00:00,359.85661579741736,0.0,-0.5
2024-01-06 18:00:00,353.7816535301023,0.0,-0.9
2024-01-06 19:00:00,349.91405332886126,0.0,-1.6
2024-01-06 20:00:00,341.89585778970314,0.0,-2.3
2024-01-06 21:00:00,333.9531276203253,0.0,-2.9
2024-01-06 22:00:00,320.6334898541003,0.0,-3.2
2024-01-06 23:00:00,305.4460841858125,0.0,-3.5
2024-01-07 00:00:00,292.73016937782995,0.0,-3.8
2024-01-07 01:00:00,284.8440382357873,0.0,-4.1
2024-01-07 02:00:00,282.0140868690256,0.0,-4.1
2024-01-07 03:00:00,280.3915814187489,0.0,-4.2
2024-01-07 04:00:00,282.3725473754821,0.0,-4.5
2024-01-07 05:00:00,285.2213650846889,0.0,-5.3
2024-01-07 06:00:00,290.99446587288276,0.0,-5.3
2024-01-07 07:00:00,302.1067415730337,0.0,-5.1
2024-01-07 08:00:00,313.2378836156297,0.002919541455548686,-4.9
2024-01-07 09:00:00,323.5955056179775,0.07330507092986673,-4.5
2024-01-07 10:00:00,332.51928559449937,0.10185102980695966,-4.2
2024-01-07 11:00:00,338.1037229582425,0.16126508567786094,-3.4
2024-01-07 12:00:00,341.367600201241,0.17284524130725853,-2.8
2024-01-07 13:00:00,339.99035720275026,0.12901206854228875,-1.8
2024-01-07 14:00:00,336.9528760690927,0.12731378725869957,-1.4
2024-01-07 15:00:00,338.4999161495891,0.07330507092986673,-1.0
2024-01-07 16:00:00,349.25373134328356,0.0023356331644389487,-0.8
2024-01-07 17:00:00,362.08284420593657,0.0,-1.7
2024-01-07 18:00:00,356.5738722119738,0.0,-1.2
2024-01-07 19:00:00,348.159483481469,0.0,-1.4
2024-01-07 20:00:00,339.93375817541505,0.0,-1.0
2024-01-07 21:00:00,326.61412040919,0.0,-1.4
2024-01-07 22:00:00,307.44591648499073,0.0,-0.5
2024-01-07 23:00:00,292.8245010900553,0.0,-1.0
2024-01-08 00:00:00,283.6743250041925,0.0,0.0
2024-01-08 01:00:00,272.8073117558276,0.0,-0.1
2024-01-08 02:00:00,269.4868354854938,0.0,0.1
2024-01-08 03:00:00,268.97744423947677,0.0,0.3
2024-01-08 04:00:00,272.46771759181615,0.0,0.5
2024-01-08 05:00:00,285.1270333724635,0.0,0.8
2024-01-08 06:00:00,312.2379674660406,0.0,1.1
2024-01-08 07:00:00,339.0281737380513,0.0,1.0
2024-01-08 08:00:00,347.8387556599027,0.003925733651567287,1.4
2024-01-08 09:00:00,350.48004360221364,0.07437257359098734,1.6
2024-01-08 10:00:00,349.3103303706188,0.10274266807547078,1.9
2024-01-08 11:00:00,348.0840181116887,0.16240920734653688,2.1
2024-01-08 12:00:00,348.0840181116887,0.1739994500596418,2.3
2024-01-08 13:00:00,349.00846889149756,0.1299273658772295,2.3
2024-01-08 14:00:00,350.61210799932917,0.12842833509433846,2.5
2024-01-08 15:00:00,352.81947006540327,0.07437257359098734,2.6
2024-01-08 16:00:00,360.72446754989096,0.00314058692125383,2.8
2024-01-08 17:00:00,371.00662418245844,0.0,2.7
2024-01-08 18:00:00,360.46033875565985,0.0,2.5
2024-01-08 19:00:00,354.21557940633903,0.0,1.9
2024-01-08 20:00:00,346.6313097434177,0.0,2.3
2024-01-08 21:00:00,327.6895019285594,0.0,2.2
2024-01-08 22:00:00,311.53991279557266,0.0,1.8
2024-01-08 23:00:00,289.4096931074962,0.0,2.0
2024-01-09 00:00:00,277.6182290793225,0.0,2.0
2024-01-09 01:00:00,268.0529934596679,0.0,2.5
2024-01-09 02:00:00,265.0532450109005,0.0,2.3
2024-01-09 03:00:00,265.0909776957907,0.0,2.4
2024-01-09 04:00:00,268.39258762367933,0.0,2.2
2024-01-09 05:00:00,280.1463189669629,0.0,2.4
2024-01-09 06:00:00,302.14447425792383,0.0,2.1
2024-01-09 07:00:00,330.3496562133154,0.0,2.0
2024-01-09 08:00:00,342.8014422270669,0.004986666565295698,1.8
2024-01-09 09:00:00,344.4616803622337,0.030199124557831074,0.9
2024-01-09 10:00:00,353.98918329699814,0.051841166310151544,0.5
2024-01-09 11:00:00,364.40340432668114,0.06544592250282408,0.3
2024-01-09 12:00:00,366.2334395438537,0.0700862514842407,0.4
2024-01-09 13:00:00,368.2144055005869,0.06544592250282408,1.0
2024-01-09 14:00:00,366.4221029683045,0.051841166310151544,1.1
2024-01-09 15:00:00,360.9319973167868,0.030199124557831074,1.8
2024-01-09 16:00:00,367.13902398121746,0.001994666626118279,2.2
2024-01-09 17:00:00,377.25138353177925,0.0,2.8
2024-01-09 18:00:00,365.6863156129465,0.0,3.2
2024-01-09 19:00:00,357.81905081334895,0.0,3.4
2024-01-09 20:00:00,349.25373134328356,0.0,3.6
2024-01-09 21:00:00,333.33053831963775,0.0,4.1
2024-01-09 22:00:00,311.91723964447425,0.0,4.9
2024-01-09 23:00:00,291.42839174911956,0.0,5.2
2024-01-10 00:00:00,277.505031024652,0.0,5.8
2024-01-10 01:00:00,268.0529934596679,0.0,6.1
2024-01-10 02:00:00,263.46847224551396,0.0,6.0
2024-01-10 03:00:00,262.0912292470233,0.0,5.4
2024-01-10 04:00:00,265.4305718598021,0.0,4.8
2024-01-10 05:00:00,275.42973335569343,0.0,4.1
2024-01-10 06:00:00,298.2957403991279,0.0,3.6
2024-01-10 07:00:00,325.5198725473754,0.0,4.1
2024-01-10 08:00:00,335.9529599195036,0.00610201707812445,2.6
2024-01-10 09:00:00,335.12284085192016,0.07668038758168824,2.4
2024-01-10 10:00:00,334.4813852087875,0.10466966082932079,2.1
2024-01-10 11:00:00,338.971574710716,0.16488139362296614,1.5
2024-01-10 12:00:00,337.6697970820057,0.1764932763580214,0.8
2024-01-10 13:00:00,341.40533288613113,0.13190511489837292,0.8
2024-01-10 14:00:00,341.8203924199228,0.13083707603665098,0.3
2024-01-10 15:00:00,343.9900218011068,0.07668038758168824,0.1
2024-01-10 16:00:00,355.15889652859295,0.00488161366249956,0.2
2024-01-10 17:00:00,368.61059869193355,0.0,0.1
2024-01-10 18:00:00,361.8564480965956,0.0,-0.1
2024-01-10 19:00:00,356.3286097601878,0.0,0.0
2024-01-10 20:00:00,349.3291967130639,0.0,0.2
2024-01-10 21:00:00,339.06590642294145,0.0,0.3
2024-01-10 22:00:00,320.6334898541003,0.0,0.2
2024-01-10 23:00:00,300.61630051987254,0.0,0.5
2024-01-11 00:00:00,289.03236625859466,0.0,0.8
2024-01-11 01:00:00,281.2028341438873,0.0,0.9
2024-01-11 02:00:00,276.10892168371623,0.0,1.0
2024-01-11 03:00:00,276.2221197383867,0.0,1.0
2024-01-11 04:00:00,280.20291799429816,0.0,0.8
2024-01-11 05:00:00,290.61713902398117,0.0,0.8
2024-01-11 06:00:00,314.6717256414556,0.0,1.0
2024-01-11 07:00:00,344.8390072111353,0.0,1.2
2024-01-11 08:00:00,353.0647325171893,0.0029085776234037595,0.0
2024-01-11 09:00:00,355.10229750125774,0.03116795358574585,-0.1
2024-01-11 10:00:00,355.53622337749454,0.05285213542509487,0.1
2024-01-11 11:00:00,357.4794566493375,0.06648338198390394,0.3
2024-01-11 12:00:00,356.0078819386215,0.07113274633589028,0.8
2024-01-11 13:00:00,349.6310581921851,0.06648338198390394,1.1
2024-01-11 14:00:00,348.91413717927213,0.05285213542509487,1.2
2024-01-11 15:00:00,350.29138017776285,0.07791988396436463,2.0
2024-01-11 16:00:00,357.2341941975515,0.0029085776234037595,2.3
2024-01-11 17:00:00,368.78039577393923,0.0,2.1
2024-01-11 18:00:00,363.2148247526413,0.0,1.7
2024-01-11 19:00:00,358.1397786349153,0.0,1.0
2024-01-11 20:00:00,351.1214992453463,0.0,-0.2
2024-01-11 21:00:00,339.688495723629,0.0,1.3
2024-01-11 22:00:00,320.18069763541837,0.0,1.1
2024-01-11 23:00:00,304.99329196713063,0.0,0.8
2024-01-12 00:00:00,293.0508971993963,0.0,0.8
2024-01-12 01:00:00,285.7118899882609,0.0,1.0
2024-01-12 02:00:00,281.6367600201241,0.0,0.4
2024-01-12 03:00:00,281.41036391078313,0.0,-0.2
2024-01-12 04:00:00,286.1458158644977,0.0,-0.4
2024-01-12 05:00:00,293.27729330873717,0.0,-0.3
2024-01-12 06:00:00,312.4832299178266,0.0,-0.4
2024-01-12 07:00:00,340.4431494214321,0.0,-0.4
2024-01-12 08:00:00,349.23486500083845,0.00849458826659733,-0.5
2024-01-12 09:00:00,344.53714573201404,0.07921586090926529,-0.5
2024-01-12 10:00:00,346.95203756498404,0.10678576162576203,-0.1
2024-01-12 11:00:00,349.3291967130639,0.16759545016724978,0.8
2024-01-12 12:00:00,347.70669126278716,0.17923084382881163,0.8
2024-01-12 13:00:00,346.10305215495555,0.13407636013379984,0.6
2024-01-12 14:00:00,348.25381519369444,0.13348220203220254,0.3
2024-01-12 15:00:00,350.0083850410867,0.07921586090926529,0.4
2024-01-12 16:00:00,360.7056012074459,0.0067956706132778644,0.2
2024-01-12 17:00:00,368.4596679523729,0.0,-0.3
2024-01-12 18:00:00,361.2527251383531,0.0,-0.1
2024-01-12 19:00:00,357.57378836156295,0.0,0.6
2024-01-12 20:00:00,355.97014925373134,0.0,0.2
2024-01-12 21:00:00,343.42403152775444,0.0,0.3
2024-01-12 22:00:00,320.7089552238806,0.0,0.5
2024-01-12 23:00:00,301.9180781485829,0.0,1.4
2024-01-13 00:00:00,289.4285594499413,0.0,2.6
2024-01-13 01:00:00,277.8257588462183,0.0,4.1
2024-01-13 02:00:00,269.75096427972494,0.0,4.7
2024-01-13 03:00:00,269.99622673151094,0.0,5.1
2024-01-13 04:00:00,271.2602716753312,0.0,4.9
2024-01-13 05:00:00,275.5995304376991,0.0,4.4
2024-01-13 06:00:00,287.6173905752138,0.0,3.9
2024-01-13 07:00:00,296.2015763877243,0.0,2.1
2024-01-13 08:00:00,307.1251886634244,0.009771072260379364,2.2
2024-01-13 09:00:00,318.4261277880261,0.032227142930639927,0.7
2024-01-13 10:00:00,329.4629381183968,0.053956856468022646,-0.2
2024-01-13 11:00:00,337.8961931913466,0.06761672544877675,-0.6
2024-01-13 12:00:00,340.61294650343785,0.18068963093966176,-1.0
2024-01-13 13:00:00,340.1224215998658,0.06761672544877675,-1.4
2024-01-13 14:00:00,339.0847727653865,0.1348921411700566,-1.2
2024-01-13 15:00:00,341.0657387221197,0.032227142930639927,-1.0
2024-01-13 16:00:00,347.38596344122084,0.003908428904151746,-1.9
2024-01-13 17:00:00,358.2907093744759,0.0,-2.9
2024-01-13 18:00:00,355.10229750125774,0.0,-3.1
2024-01-13 19:00:00,344.3862149924534,0.0,-3.8
2024-01-13 20:00:00,337.4056682877746,0.0,-3.9
2024-01-13 21:00:00,327.8781653530102,0.0,-3.5
2024-01-13 22:00:00,310.9361898373302,0.0,-3.0
2024-01-13 23:00:00,296.144977360389,0.0,-3.7
2024-01-14 00:00:00,287.3155290960925,0.0,-3.5
2024-01-14 01:00:00,280.410447761194,0.0,-3.8
2024-01-14 02:00:00,276.0334563139359,0.0,-3.9
2024-01-14 03:00:00,273.09030689250375,0.0,-4.2
2024-01-14 04:00:00,275.5240650679188,0.0,-4.5
2024-01-14 05:00:00,280.0708535971826,0.0,-5.8
2024-01-14 06:00:00,288.6550394096931,0.0,-6.2
2024-01-14 07:00:00,298.9183296998155,0.0,-6.5
2024-01-14 08:00:00,310.2758678517524,0.004440200121690634,-6.9
2024-01-14 09:00:00,319.7279054167365,0.032790156266081096,-7.8
2024-01-14 10:00:00,323.6709709877578,0.27271921361845936,-7.6
2024-01-14 11:00:00,326.4443233271843,0.1705469542802584,-7.3
2024-01-14 12:00:00,328.0479624350159,0.1822076218454014,-7.1
2024-01-14 13:00:00,330.5760523226563,0.1364375634242067,-6.9
2024-01-14 14:00:00,331.9910280060372,0.13635960680922968,-6.5
2024-01-14 15:00:00,340.3299513667617,0.08197539066520274,-5.8
2024-01-14 16:00:00,353.9137179272178,0.02220100060845317,-7.0
2024-01-14 17:00:00,371.21415394935434,0.0,-8.4
2024-01-14 18:00:00,369.66711386885794,0.0,-9.0
2024-01-14 19:00:00,360.7622002347811,0.0,-9.8
2024-01-14 20:00:00,354.6117725976857,0.0,-11.1
2024-01-14 21:00:00,344.80127452624515,0.0,-11.5
2024-01-14 22:00:00,329.1044776119403,0.0,-12.0
2024-01-14 23:00:00,314.6528592990105,0.0,-11.8
2024-01-15 00:00:00,298.805131645145,0.0,-12.2
2024-01-15 01:00:00,294.2960758007714,0.0,-11.9
2024-01-15 02:00:00,291.23972832466876,0.0,-12.1
2024-01-15 03:00:00,294.4847392252222,0.0,-13.0
2024-01-15 04:00:00,299.6729833976186,0.0,-13.2
2024-01-15 05:00:00,311.6342445077981,0.0,-13.5
2024-01-15 06:00:00,337.3679356028844,0.0,-13.4
2024-01-15 07:00:00,366.7239644474258,0.0,-13.5
2024-01-15 08:00:00,376.06280395773933,0.01248245828067496,-13.3
2024-01-15 09:00:00,370.15763877242995,0.08343795691456582,-12.4
2024-01-15 10:00:00,363.2148247526413,0.2757680519237092,-11.0
2024-01-15 11:00:00,356.2531443904075,0.17211025579335174,-10.3
2024-01-15 12:00:00,353.8382525574375,0.18378418540755995,-9.8
2024-01-15 13:00:00,353.68732181787686,0.34422051158670347,-9.1
2024-01-15 14:00:00,356.51727318463855,0.1378840259618546,-9.0
2024-01-15 15:00:00,363.8940130806641,0.08343795691456582,-9.1
2024-01-15 16:00:00,378.0815025993627,0.02496491656134992,-9.5
2024-01-15 17:00:00,393.9292302532282,0.0,-10.2
2024-01-15 18:00:00,388.7032533959416,0.0,-10.6
2024-01-15 19:00:00,380.60959248700317,0.0,-10.9
2024-01-15 20:00:00,374.2516350830119,0.0,-11.6
2024-01-15 21:00:00,361.1961261110179,0.0,-11.7
2024-01-15 22:00:00,342.593912460171,0.0,-11.1
2024-01-15 23:00:00,325.18027838336405,0.0,-10.8
2024-01-16 00:00:00,314.9169880932416,0.0,-11.0
2024-01-16 01:00:00,304.20090558443735,0.0,-10.8
2024-01-16 02:00:00,300.99362736877407,0.0,-10.7
2024-01-16 03:00:00,302.38973670970984,0.0,-10.5
2024-01-16 04:00:00,306.6346637598524,0.0,-10.2
2024-01-16 05:00:00,318.7091229247023,0.0,-9.9
2024-01-16 06:00:00,343.1599027335234,0.0,-10.0
2024-01-16 07:00:00,369.98784169042426,0.0,-10.3
2024-01-16 08:00:00,377.62871038068084,0.005566605442540515,-10.1
2024-01-16 09:00:00,376.6665269159819,0.03398201224586932,-9.9
2024-01-16 10:00:00,377.51551232601037,0.05578592076046445,-9.4
2024-01-16 11:00:00,374.761026329029,0.0694924306537188,-8.8
2024-01-16 12:00:00,366.95036055676667,0.0741674659274856,-8.3
2024-01-16 13:00:00,359.42268992118056,0.1389848613074376,-7.8
2024-01-16 14:00:00,357.08326345799094,0.13946480190116112,-7.8
2024-01-16 15:00:00,358.6491698809324,0.03398201224586932,-7.8
2024-01-16 16:00:00,374.04410531611603,0.01113321088508103,-8.2
2024-01-16 17:00:00,390.4389569008888,0.0,-9.0
2024-01-16 18:00:00,390.7974174073453,0.0,-9.6
2024-01-16 19:00:00,384.3451282911286,0.0,-10.1
2024-01-16 20:00:00,377.68530940801605,0.0,-10.7
2024-01-16 21:00:00,363.7619486835485,0.0,-11.0
2024-01-16 22:00:00,342.9335066241824,0.0,-11.4
2024-01-16 23:00:00,325.406674492705,0.0,-11.6
2024-01-17 00:00:00,315.9546369277209,0.0,-11.6
2024-01-17 01:00:00,309.08728827771256,0.0,-12.2
2024-01-17 02:00:00,307.6534462518866,0.0,-13.6
2024-01-17 03:00:00,308.8608921683716,0.0,-14.6
2024-01-17 04:00:00,311.7663089049136,0.0,-15.2
2024-01-17 05:00:00,319.595841019621,0.0,-15.2
2024-01-17 06:00:00,343.87682374643634,0.0,-15.5
2024-01-17 07:00:00,371.1764212644642,0.0,-14.8
2024-01-17 08:00:00,377.9683045446922,0.015402215152937075,-14.2
2024-01-17 09:00:00,373.8931745765554,0.08652606487448455,-12.9
2024-01-17 10:00:00,372.19520375649836,0.11288105140383023,-11.8
2024-01-17 11:00:00,368.8369948012745,0.17540875023844307,-11.0
2024-01-17 12:00:00,360.4414724132148,0.18711037775888287,-10.4
2024-01-17 13:00:00,358.23411034714064,0.14032700019075445,-9.6
2024-01-17 14:00:00,357.87564984068416,0.14110131425478778,-9.8
2024-01-17 15:00:00,359.9320811671977,0.08652606487448455,-9.4
2024-01-17 16:00:00,367.95027670635585,0.01232177212234966,-9.7
2024-01-17 17:00:00,383.3263457990944,0.0,-10.1
2024-01-17 18:00:00,383.8923360724467,0.0,-10.7
2024-01-17 19:00:00,380.0436022136508,0.0,-10.6
2024-01-17 20:00:00,374.61009558946836,0.0,-9.8
2024-01-17 21:00:00,363.8562803957739,0.0,-9.1
2024-01-17 22:00:00,343.3674325004192,0.0,-9.6
2024-01-17 23:00:00,322.7276538655039,0.0,-8.7
2024-01-18 00:00:00,312.105903068925,0.0,-8.5
2024-01-18 01:00:00,307.747777964112,0.0,-8.6
2024-01-18 02:00:00,303.59718262619486,0.0,-8.7
2024-01-18 03:00:00,302.46520207949015,0.0,-8.1
2024-01-18 04:00:00,306.42713399295656,0.0,-7.7
2024-01-18 05:00:00,320.4448264296495,0.0,-7.7
2024-01-18 06:00:00,345.9521214153949,0.0,-7.5
2024-01-18 07:00:00,370.10103974509474,0.0,-7.4
2024-01-18 08:00:00,375.251551232601,0.016939093174087528,-7.0
2024-01-18 09:00:00,373.47811504276365,0.03526019655997026,-6.6
2024-01-18 10:00:00,374.6855609592487,0.05711716764413133,-6.5
2024-01-18 11:00:00,369.47845044440714,0.17714258515771292,-5.9
2024-01-18 12:00:00,372.79892671474084,0.18885861656645728,-5.1
2024-01-18 13:00:00,368.9124601710548,0.07085703406308518,-4.6
2024-01-18 14:00:00,362.4979037397283,0.05711716764413133,-4.0
2024-01-18 15:00:00,364.1392755324501,0.03526019655997026,-4.3
2024-01-18 16:00:00,375.0628878081502,0.033878186348175056,-4.5
2024-01-18 17:00:00,385.6280395773939,0.0,-5.2
2024-01-18 18:00:00,383.09994968975343,0.0,-5.0
2024-01-18 19:00:00,379.6285426798591,0.0,-4.7
2024-01-18 20:00:00,372.81779305718595,0.0,-5.1
2024-01-18 21:00:00,359.96981385208784,0.0,-5.6
2024-01-18 22:00:00,336.76421264464193,0.0,-5.7
2024-01-18 23:00:00,319.9543015260775,0.0,-5.8
2024-01-19 00:00:00,307.747777964112,0.0,-6.4
2024-01-19 01:00:00,299.8427804796243,0.0,-6.8
2024-01-19 02:00:00,296.84303203085693,0.0,-6.9
2024-01-19 03:00:00,297.16375985242325,0.0,-7.4
2024-01-19 04:00:00,302.48406842193526,0.0,-8.0
2024-01-19 05:00:00,312.1247694113701,0.0,-8.3
2024-01-19 06:00:00,337.0472077813181,0.0,-8.3
2024-01-19 07:00:00,364.59206775113194,0.0,-8.4
2024-01-19 08:00:00,371.08208955223876,0.018526659239222667,-8.8
2024-01-19 09:00:00,370.91229247023307,0.08982772053224394,-8.9
2024-01-19 10:00:00,371.2330202917994,0.11563115930713698,-9.3
2024-01-19 11:00:00,371.68581251048124,0.17893186522963034,-9.8
