"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 00:00","2024","03","06","00:00","","6.8","","6.5","","98","","","","35","","18","","16.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 01:00","2024","03","06","01:00","","6.2","","5.6","","96","","","","35","","23","","24.1","","99.35","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 02:00","2024","03","06","02:00","","6.1","","5.6","","96","","","","35","","16","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 03:00","2024","03","06","03:00","","5.9","","5.6","","98","","","","35","","14","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 04:00","2024","03","06","04:00","","5.8","","5.7","","99","","","","35","","14","","24.1","","99.36","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 05:00","2024","03","06","05:00","","5.8","","5.6","","98","","","","35","","18","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 06:00","2024","03","06","06:00","","5.7","","5.6","","99","","","","35","","12","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 07:00","2024","03","06","07:00","","5.5","","5.5","","100","","","","36","","13","","16.1","","99.49","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 08:00","2024","03","06","08:00","","5.5","","5.5","","100","","","","36","","18","","2.4","","99.56","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 09:00","2024","03","06","09:00","","5.4","","5.4","","100","","","","36","","21","","4.0","","99.61","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 10:00","2024","03","06","10:00","","5.8","","5.7","","100","","","","36","","16","","9.7","","99.63","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 11:00","2024","03","06","11:00","","6.4","","6.2","","99","","","","1","","14","","8.1","","99.64","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 12:00","2024","03","06","12:00","","6.9","","6.0","","94","","","","35","","14","","24.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 13:00","2024","03","06","13:00","","7.5","","5.7","","88","","","","36","","18","","24.1","","99.61","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 14:00","2024","03","06","14:00","","7.5","","5.1","","85","","","","36","","20","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 15:00","2024","03","06","15:00","","7.2","","4.3","","82","","","","1","","22","","24.1","","99.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 16:00","2024","03","06","16:00","","6.7","","4.2","","84","","","","2","","19","","24.1","","99.61","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 17:00","2024","03","06","17:00","","5.9","","3.4","","84","","","","1","","28","","24.1","","99.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 18:00","2024","03","06","18:00","","5.0","","2.8","","86","","","","2","","29","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 19:00","2024","03","06","19:00","","4.5","","2.6","","87","","","","2","","22","","24.1","","99.73","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 20:00","2024","03","06","20:00","","4.3","","2.5","","88","","","","2","","25","","24.1","","99.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 21:00","2024","03","06","21:00","","3.8","","2.6","","92","","","","3","","29","","24.1","","99.84","","","","","","Drizzle"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 22:00","2024","03","06","22:00","","3.4","","1.8","","90","","","","2","","21","","24.1","","99.82","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-06 23:00","2024","03","06","23:00","","3.7","","-0.3","","75","","","","2","","19","","24.1","","99.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 00:00","2024","03","07","00:00","","3.9","","-0.9","","71","","","","1","","20","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 01:00","2024","03","07","01:00","","3.9","","-1.2","","69","","","","1","","26","","24.1","","99.82","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 02:00","2024","03","07","02:00","","4.2","","-1.6","","66","","","","1","","21","","24.1","","99.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 03:00","2024","03","07","03:00","","3.6","","-2.2","","65","","","","36","","23","","24.1","","99.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 04:00","2024","03","07","04:00","","3.2","","-2.8","","65","","","","36","","22","","24.1","","99.85","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 05:00","2024","03","07","05:00","","3.1","","-3.5","","62","","","","1","","18","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 06:00","2024","03","07","06:00","","1.8","","-4.3","","64","","","","36","","20","","24.1","","99.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 07:00","2024","03","07","07:00","","1.2","","-4.5","","66","","","","36","","20","","24.1","","100.03","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-03-07 08:00","2024","03","07","08:00","","2.2","","-4.5","","61","","","","36","","22","","24.1","","100.12","","","","","","NA"
