"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-03 20:00","2024","02","03","20:00","","-0.4","","-3.0","","82","","","","17","","4","","24.1","","99.93","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-03 21:00","2024","02","03","21:00","","-0.5","","-3.2","","82","","","","","","0","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-03 22:00","2024","02","03","22:00","","-0.9","","-3.3","","84","","","","23","","4","","24.1","","99.86","","","","-2","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-03 23:00","2024","02","03","23:00","","-1.1","","-3.0","","87","","","","27","","4","","24.1","","99.88","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 00:00","2024","02","04","00:00","","-1.9","","-3.6","","88","","","","1","","8","","24.1","","99.84","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 01:00","2024","02","04","01:00","","-3.4","","-4.4","","92","","","","33","","7","","24.1","","99.82","","","","-6","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 02:00","2024","02","04","02:00","","-2.8","","-4.4","","89","","","","33","","6","","24.1","","99.80","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 03:00","2024","02","04","03:00","","-3.5","","-5.1","","89","","","","34","","9","","24.1","","99.78","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 04:00","2024","02","04","04:00","","-3.7","","-5.3","","89","","","","35","","10","","24.1","","99.76","","","","-8","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 05:00","2024","02","04","05:00","","-4.2","","-5.6","","89","","","","34","","11","","24.1","","99.74","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 06:00","2024","02","04","06:00","","-4.8","","-5.0","","98","","","","35","","18","","1.0","","99.75","","","","-11","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 07:00","2024","02","04","07:00","","-3.5","","-3.6","","100","","","","36","","15","","8.1","","99.77","","","","-9","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 08:00","2024","02","04","08:00","","-3.1","","-3.5","","98","","","","1","","17","","16.1","","99.80","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 09:00","2024","02","04","09:00","","-2.8","","-3.4","","96","","","","36","","9","","16.1","","99.83","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 10:00","2024","02","04","10:00","","-2.0","","-2.9","","94","","","","1","","14","","16.1","","99.83","","","","-7","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 11:00","2024","02","04","11:00","","-1.2","","-2.8","","89","","","","36","","10","","19.3","","99.78","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 12:00","2024","02","04","12:00","","0.0","","-3.0","","80","","","","2","","13","","24.1","","99.72","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 13:00","2024","02","04","13:00","","1.0","","-2.8","","76","","","","35","","13","","24.1","","99.64","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 14:00","2024","02","04","14:00","","1.5","","-2.9","","73","","","","32","","13","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 15:00","2024","02","04","15:00","","2.5","","-2.6","","69","","","","36","","15","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 16:00","2024","02","04","16:00","","2.7","","-2.7","","68","","","","36","","11","","24.1","","99.59","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 17:00","2024","02","04","17:00","","2.5","","-2.5","","69","","","","36","","12","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 18:00","2024","02","04","18:00","","1.3","","-2.7","","75","","","","2","","11","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 19:00","2024","02","04","19:00","","1.2","","-2.0","","79","","","","36","","10","","24.1","","99.60","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 20:00","2024","02","04","20:00","","0.8","","-2.4","","79","","","","36","","14","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 21:00","2024","02","04","21:00","","0.5","","-2.2","","82","","","","34","","15","","24.1","","99.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 22:00","2024","02","04","22:00","","-0.5","","-2.1","","89","","","","36","","13","","24.1","","99.59","","","","-5","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-04 23:00","2024","02","04","23:00","","-0.7","","-1.7","","93","","","","35","","20","","24.1","","99.59","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 00:00","2024","02","05","00:00","","-0.8","","-1.5","","96","","","","35","","13","","24.1","","99.59","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 01:00","2024","02","05","01:00","","-1.4","","-1.9","","96","","","","3","","8","","24.1","","99.60","","","","-4","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 02:00","2024","02","05","02:00","","-1.3","","-1.7","","97","","","","36","","14","","24.1","","99.59","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 03:00","2024","02","05","03:00","","-1.4","","-1.8","","97","","","","36","","15","","24.1","","99.58","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 04:00","2024","02","05","04:00","","-1.6","","-2.2","","95","","","","35","","18","","24.1","","99.59","","","","-7","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 05:00","2024","02","05","05:00","","-2.4","","-3.4","","93","","","","35","","13","","24.1","","99.60","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 06:00","2024","02","05","06:00","","-1.5","","-2.5","","93","","","","36","","12","","24.1","","99.66","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 07:00","2024","02","05","07:00","","-0.8","","-2.3","","89","","","","1","","12","","24.1","","99.70","","","","-5","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 08:00","2024","02","05","08:00","","-0.6","","-2.1","","89","","","","2","","9","","24.1","","99.75","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 09:00","2024","02","05","09:00","","0.2","","-2.7","","81","","","","1","","16","","24.1","","99.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 10:00","2024","02","05","10:00","","0.8","","-2.7","","77","","","","2","","14","","24.1","","99.81","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 11:00","2024","02","05","11:00","","1.1","","-3.7","","70","","","","5","","13","","24.1","","99.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 12:00","2024","02","05","12:00","","1.2","","-4.3","","67","","","","5","","11","","24.1","","99.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 13:00","2024","02","05","13:00","","1.3","","-4.7","","64","","","","4","","14","","24.1","","99.83","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 14:00","2024","02","05","14:00","","1.9","","-4.2","","64","","","","2","","9","","24.1","","99.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 15:00","2024","02","05","15:00","","3.1","","-3.8","","60","","","","1","","12","","24.1","","99.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 16:00","2024","02","05","16:00","","2.4","","-4.4","","61","","","","2","","8","","24.1","","99.83","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 17:00","2024","02","05","17:00","","1.6","","-4.7","","63","","","","35","","8","","24.1","","99.86","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 18:00","2024","02","05","18:00","","0.2","","-4.8","","69","","","","36","","11","","24.1","","99.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 19:00","2024","02","05","19:00","","0.4","","-4.4","","71","","","","35","","16","","24.1","","99.99","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 20:00","2024","02","05","20:00","","-1.0","","-4.7","","76","","","","36","","12","","24.1","","100.03","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 21:00","2024","02","05","21:00","","-0.4","","-4.3","","75","","","","35","","17","","24.1","","100.06","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 22:00","2024","02","05","22:00","","-1.2","","-4.6","","77","","","","36","","17","","24.1","","100.08","","","","-6","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-05 23:00","2024","02","05","23:00","","-1.3","","-4.3","","80","","","","36","","16","","24.1","","100.10","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 00:00","2024","02","06","00:00","","-2.3","","-4.3","","86","","","","1","","13","","24.1","","100.10","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 01:00","2024","02","06","01:00","","-2.2","","-4.0","","88","","","","36","","16","","24.1","","100.13","","","","-7","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 02:00","2024","02","06","02:00","","-2.5","","-4.2","","88","","","","35","","13","","24.1","","100.16","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 03:00","2024","02","06","03:00","","-3.7","","-5.0","","90","","","","1","","9","","24.1","","100.15","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 04:00","2024","02","06","04:00","","-3.8","","-4.8","","93","","","","2","","6","","24.1","","100.14","","","","-6","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 05:00","2024","02","06","05:00","","-4.5","","-5.5","","92","","","","34","","10","","24.1","","100.20","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 06:00","2024","02","06","06:00","","-5.1","","-6.5","","90","","","","36","","9","","24.1","","100.27","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 07:00","2024","02","06","07:00","","-4.5","","-7.0","","83","","","","36","","8","","24.1","","100.36","","","","-8","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 08:00","2024","02","06","08:00","","-4.1","","-6.6","","83","","","","2","","8","","24.1","","100.39","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 09:00","2024","02","06","09:00","","-1.2","","-5.8","","71","","","","2","","7","","24.1","","100.42","","","","-4","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 10:00","2024","02","06","10:00","","1.3","","-5.7","","60","","","","1","","4","","24.1","","100.48","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 11:00","2024","02","06","11:00","","2.1","","-7.0","","51","","","","21","","3","","24.1","","100.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 12:00","2024","02","06","12:00","","3.0","","-8.1","","44","","","","36","","4","","24.1","","100.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 13:00","2024","02","06","13:00","","3.3","","-6.5","","49","","","","23","","5","","24.1","","100.44","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 14:00","2024","02","06","14:00","","3.3","","-6.2","","50","","","","13","","5","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 15:00","2024","02","06","15:00","","3.3","","-5.4","","53","","","","15","","14","","24.1","","100.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 16:00","2024","02","06","16:00","","2.4","","-5.4","","57","","","","16","","10","","24.1","","100.31","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 17:00","2024","02","06","17:00","","1.4","","-4.8","","63","","","","14","","9","","24.1","","100.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 18:00","2024","02","06","18:00","","0.2","","-4.5","","71","","","","15","","7","","24.1","","100.39","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 19:00","2024","02","06","19:00","","-0.3","","-5.0","","71","","","","18","","5","","24.1","","100.43","","","","-2","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 20:00","2024","02","06","20:00","","-0.3","","-5.2","","70","","","","18","","4","","24.1","","100.47","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 21:00","2024","02","06","21:00","","0.0","","-5.1","","69","","","","17","","4","","24.1","","100.44","","","","-1","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 22:00","2024","02","06","22:00","","-0.4","","-5.2","","70","","","","14","","4","","24.1","","100.44","","","","-2","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-06 23:00","2024","02","06","23:00","","-1.0","","-5.3","","73","","","","36","","3","","24.1","","100.44","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 00:00","2024","02","07","00:00","","-1.2","","-5.6","","72","","","","","","0","","24.1","","100.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 01:00","2024","02","07","01:00","","-1.0","","-4.9","","75","","","","13","","4","","24.1","","100.37","","","","-2","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 02:00","2024","02","07","02:00","","-1.4","","-5.0","","76","","","","","","0","","24.1","","100.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 03:00","2024","02","07","03:00","","-1.0","","-4.1","","79","","","","14","","4","","24.1","","100.34","","","","-2","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 04:00","2024","02","07","04:00","","-1.7","","-3.8","","86","","","","33","","13","","24.1","","100.45","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 05:00","2024","02","07","05:00","","-1.9","","-4.3","","83","","","","4","","3","","24.1","","100.41","","","","-3","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2024-02-07 06:00","2024","02","07","06:00","","-1.6","","-4.3","","81","","","","2","","4","","24.1","","100.43","","","","-3","","NA"
